anc_node,state,anc_node_ages,anc_range
86,other,-2.4405,83.7562715453138
87,other,-1.47469,83.7562715453138
88,other,-0.98071,83.7562715453138
89,other,-0.27559,83.7562715453138
90,other,-1.83839,83.7562715453138
91,other,-1.0688,83.7562715453138
92,other,-0.236210000000001,83.7562715453138
93,other,-4.41452,83.7562715453138
94,other,-2.68296,83.7562715453138
95,other,-2.30665,83.7562715453138
96,other,-2.12911,83.7562715453138
97,other,-1.9714,83.7562715453138
98,other,-1.68821,83.7562715453138
99,AFother,-0.5929,83.7562715453138
100,AF,-0.37107,83.7562715453138
101,other,-1.69345,83.7562715453138
102,AFother,-4.43004,83.7562715453138
103,AF,-2.82583,83.7562715453138
104,AF,-2.55335,83.7562715453138
105,AF,-2.53288,83.7562715453138
106,AF,-2.11572,83.7562715453138
107,AF,-1.80821,83.7562715453138
108,AFother,-1.45946,83.7562715453138
109,AFother,-0.47058,83.7562715453138
110,AF,-1.1882,83.7562715453138
111,AF,-1.08962,83.7562715453138
112,AF,-0.52578,83.7562715453138
113,AFother,-0.3517,83.7562715453138
114,AF,-2.04768,83.7562715453138
115,AF,-2.27763,83.7562715453138
116,AF,-1.83572,83.7562715453138
117,AF,-1.7021,83.7562715453138
118,AF,-1.15121,83.7562715453138
119,AF,-2.44975,83.7562715453138
120,AF,-2.35667,83.7562715453138
121,AF,-2.35443,83.7562715453138
122,AF,-1.12502,83.7562715453138
123,AF,-0.436100000000001,83.7562715453138
124,AF,-0.35707,83.7562715453138
125,AF,-0.246460000000001,83.7562715453138
126,AF,-2.71843,83.7562715453138
127,AF,-2.69893,83.7562715453138
128,AF,-1.18332,83.7562715453138
129,AF,-2.09345,83.7562715453138
130,AF,-1.19525,83.7562715453138
131,other,-3.50255,83.7562715453138
67,other,-10.04018,283.682966825194
68,other,-9.87025,-4.76107028536074e+107
69,other,-9.5096,-2.74858040916663e+106
70,other,-7.98372,83.7562715453138
71,other,-7.38332,83.7562715453138
72,other,-4.67132,83.7562715453138
73,AFother,-0.332079999999999,83.7562715453138
74,other,-3.45583,83.7562715453138
75,other,-1.5306,83.7562715453138
76,other,-6.97339,83.7562715453138
77,other,-4.85092,83.7562715453138
78,other,-3.51383,83.7562715453138
79,other,-3.2915,83.7562715453138
80,other,-1.02484,83.7562715453138
81,other,-8.23106,83.7562715453138
82,other,-9.24169,83.7562715453138
83,other,-8.02228,83.7562715453138
84,other,-7.62059,83.7562715453138
85,other,-4.36992,83.7562715453138
86,other,-4.00796,83.7562715453138
87,other,-2.45168,83.7562715453138
88,other,-2.08728,83.7562715453138
89,other,-0.56372,83.7562715453138
90,other,-1.92267,83.7562715453138
91,other,-6.33562,83.7562715453138
92,other,-2.34617,83.7562715453138
93,other,-1.32956,83.7562715453138
94,other,-3.22351,83.7562715453138
95,other,-5.22115,83.7562715453138
96,other,-3.92111,83.7562715453138
97,AFother,-2.50811,83.7562715453138
98,AF,-2.30144,83.7562715453138
99,AF,-0.82973,83.7562715453138
100,AF,-0.19778,83.7562715453138
101,other,-2.16324,83.7562715453138
102,AFother,-6.42728,83.7562715453138
103,AF,-5.66573,83.7562715453138
104,AF,-4.42939,83.7562715453138
105,AF,-4.38623,83.7562715453138
106,AF,-4.34374,83.7562715453138
107,AF,-2.78895,83.7562715453138
108,AF,-2.70995,83.7562715453138
109,AFother,-1.79867,83.7562715453138
110,AFother,-0.616999999999999,83.7562715453138
111,AF,-2.1189,83.7562715453138
112,AF,-1.80533,83.7562715453138
113,AF,-1.23699,83.7562715453138
114,AFother,-0.18417,83.7562715453138
115,AF,-2.12359,83.7562715453138
116,AF,-1.62495,83.7562715453138
117,AF,-4.06338,83.7562715453138
118,AF,-2.93434,83.7562715453138
119,AF,-3.41298,83.7562715453138
120,AF,-2.38042,83.7562715453138
121,AF,-1.27816,83.7562715453138
122,AF,-0.834959999999999,83.7562715453138
123,AF,-0.71449,83.7562715453138
124,AF,-1.36404,83.7562715453138
125,AF,-0.65649,83.7562715453138
126,AF,-5.52508,83.7562715453138
127,AF,-5.38431,83.7562715453138
128,AF,-3.41848,83.7562715453138
129,AF,-2.48858,83.7562715453138
130,AF,-1.42734,83.7562715453138
131,AFother,-3.84937,83.7562715453138
67,other,-9.34374,283.253453185351
68,other,-9.17203,2.61647320228137e+103
69,other,-6.43591,-1.17622163720616e+98
70,other,-5.81621,83.7562715453138
71,other,-4.40281,83.7562715453138
72,AFother,-0.162230000000001,83.7562715453138
73,other,-4.57263,83.7562715453138
74,other,-1.23153,83.7562715453138
75,other,-9.12315,83.7562715453138
76,other,-6.32262,83.7562715453138
77,other,-3.40799,83.7562715453138
78,other,-2.41316,83.7562715453138
79,other,-2.19185,83.7562715453138
80,other,-0.838370000000001,83.7562715453138
81,other,-6.71413,83.7562715453138
82,other,-8.40601,83.7562715453138
83,other,-7.86869,83.7562715453138
84,other,-6.39535,83.7562715453138
85,other,-6.29349,83.7562715453138
86,other,-4.45824,83.7562715453138
87,other,-2.641,83.7562715453138
88,other,-2.49057,83.7562715453138
89,other,-0.848460000000001,83.7562715453138
90,other,-0.207470000000001,83.7562715453138
91,other,-3.45109,83.7562715453138
92,other,-2.1757,83.7562715453138
93,AFother,-0.38663,83.7562715453138
94,other,-3.62273,83.7562715453138
95,other,-3.98058,83.7562715453138
96,other,-3.68982,83.7562715453138
97,AFother,-3.43661,83.7562715453138
98,AF,-3.25269,83.7562715453138
99,AF,-3.2145,83.7562715453138
100,AFother,-1.07949,83.7562715453138
101,AF,-0.19868,83.7562715453138
102,AFother,-7.96291,83.7562715453138
103,AF,-5.01447,83.7562715453138
104,AF,-4.23261,83.7562715453138
105,AF,-3.71211,83.7562715453138
106,AF,-2.9833,83.7562715453138
107,AF,-2.57674,83.7562715453138
108,AFother,-2.10127,83.7562715453138
109,AFother,-0.320350000000001,83.7562715453138
110,AF,-2.44483,83.7562715453138
111,AF,-2.10262,83.7562715453138
112,AF,-1.56615,83.7562715453138
113,AFother,-0.325090000000001,83.7562715453138
114,AF,-2.40525,83.7562715453138
115,AF,-2.86163,83.7562715453138
116,AF,-2.38435,83.7562715453138
117,AF,-2.60008,83.7562715453138
118,AF,-1.5344,83.7562715453138
119,AF,-0.47799,83.7562715453138
120,AF,-0.20773,83.7562715453138
121,AF,-0.205910000000001,83.7562715453138
122,AF,-3.86645,83.7562715453138
123,AF,-2.56972,83.7562715453138
124,AF,-1.93792,83.7562715453138
125,AF,-1.82588,83.7562715453138
126,AF,-4.90129,83.7562715453138
127,AF,-4.87453,83.7562715453138
128,AF,-2.55284,83.7562715453138
129,AF,-2.81939,83.7562715453138
130,AF,-2.08647,83.7562715453138
131,other,-5.79881,83.7562715453138
67,other,-8.23952,251.700438187756
68,other,-7.35215,156.412306789012
69,other,-7.23053,154.070408195976
70,other,-5.0598,185.837834167035
71,other,-4.2456,210.150974475665
72,other,-2.81715,210.711602795758
73,AFother,-0.0453700000000001,635.046177121933
74,other,-2.68328,169.082032395538
75,other,-0.729000000000001,84.418206180937
76,other,-3.99515,104.719352976314
77,other,-3.76441,114.636485904262
78,other,-3.41917,138.361779609747
79,other,-0.544810000000001,495.551883127395
80,other,-3.41145,146.280068413163
81,other,-6.06195,183.602698299325
82,other,-7.92701,242.932667292239
83,other,-6.74998,188.896116799876
84,other,-5.00805,91.2366181508775
85,other,-3.41843,173.425835237055
86,other,-1.89415,255.246020169704
87,other,-1.40402,204.622823509343
88,other,-0.92883,149.353570014037
89,other,-0.286750000000001,371.705968688564
90,other,-2.62342,180.700475529692
91,other,-4.73696,121.059396231642
92,other,-2.24826,215.787517061557
93,other,-0.695830000000001,199.182716527853
94,other,-3.90028,157.360388043589
95,other,-3.84933,146.805495630305
96,other,-2.84195,135.425664724379
97,other,-2.63803,98.0245548981805
98,AFother,-1.30868,91.9576700645827
99,AFother,-1.17219,120.996488300129
100,AFother,-0.259110000000001,121.21903789777
101,AF,-0.201680000000001,21.685966511898
102,AFother,-5.75343,149.267039289369
103,AF,-3.77726,85.5788345674989
104,AF,-2.83186,68.9270064074111
105,AFother,-2.18446,77.8721477108632
106,AFother,-1.70126,47.2550754230257
107,AFother,-0.32727,29.6909439169423
108,AF,-1.80444,91.8309152460179
109,AF,-1.65477,80.0925717993351
110,AF,-0.843190000000001,37.9342758027086
111,AFother,-0.298990000000001,59.2301954297374
112,AF,-2.59073,70.2577243794825
113,AF,-3.74564,85.44198156584
114,AF,-3.50376,87.0893458280008
115,AF,-3.27566,86.1693316986874
116,AF,-3.17164,78.6492961418284
117,AF,-2.97726,80.2035930037587
118,AF,-2.37929,66.57969241981
119,AF,-0.511220000000001,66.8765102988318
120,AF,-0.436800000000001,74.3378174536746
121,AF,-0.408550000000001,69.1254861060706
122,AF,-2.21896,36.7508811236202
123,AF,-0.9198,15.0704671634062
124,AF,-2.55202,46.382879733649
125,AFother,-3.95048,97.4673902916277
126,AF,-3.91248,90.722521454346
127,AF,-3.35976,56.8723697111307
128,AF,-2.59953,58.4003690267129
129,AF,-1.29579,19.7649600580441
130,AF,-1.37518,26.1738348579105
131,other,-2.93409,20.669900057106
67,other,-8.61635,287.590846709369
68,other,-8.11998,210.872417412073
69,other,-7.87962,214.945683269477
70,other,-6.2603,226.313983335373
71,other,-5.51065,238.828028309975
72,other,-3.26186,268.571829057517
73,AFother,-0.34765,620.506144961908
74,other,-3.71029,228.134476245579
75,other,-1.86746,188.9970955655
76,other,-6.84971,222.309296504249
77,other,-2.83052,174.871800576095
78,other,-1.72049,82.8565459720731
79,other,-1.71307,83.7562715453138
80,other,-0.36252,475.888016791088
81,other,-5.18687,254.563694051894
82,other,-7.94461,265.914626035463
83,other,-7.53931,228.060224136643
84,other,-6.10742,178.78595116102
85,other,-5.25302,137.41263300403
86,other,-4.70349,167.975228504283
87,other,-1.74724,126.043373487626
88,other,-1.62043,137.589854277684
89,other,-1.17211,94.6902207211987
90,other,-0.85449,280.991506224211
91,other,-3.73236,202.365921083252
92,other,-1.50295,309.64901741702
93,AFother,-0.282360000000001,222.38758828985
94,other,-5.05652,184.026763762868
95,other,-5.95387,193.744452941844
96,other,-4.46309,153.635123310389
97,other,-3.58347,131.247882354297
98,other,-2.96497,156.796215387229
99,AFother,-0.64334,211.229149535913
100,AF,-0.25291,15.7043009147463
101,other,-3.39639,102.310491803491
102,AFother,-5.59811,117.598222084253
103,AF,-4.48011,76.914727938426
104,AF,-4.26162,74.1232876495717
105,AF,-3.50386,63.8805157000879
106,AFother,-2.2469,23.7467439499005
107,AFother,-0.364230000000001,33.9850886983182
108,AF,-2.3966,62.3264442553995
109,AF,-1.61425,83.7562715453138
110,AF,-1.33377,65.4345871447764
111,AFother,-0.46349,49.0350437416168
112,AF,-3.1384,48.5851809549965
113,AF,-3.45698,83.8585130877275
114,AF,-3.39732,84.5742038846235
115,AF,-3.136,83.7562715453138
116,AF,-2.86686,68.0519706305674
117,AF,-3.01184,83.7562715453138
118,AF,-2.78241,71.9131364581572
119,AF,-0.882040000000001,60.954223472075
120,AF,-0.583590000000001,79.1150147305381
121,AF,-0.555730000000001,83.101925673866
122,AF,-2.11627,45.4770380656196
123,AF,-1.44094,29.4912583966783
124,AF,-2.08982,38.9335793511419
125,AFother,-5.32632,89.8089708562056
126,AF,-5.1633,85.3407439984358
127,AF,-4.68686,68.4609368002223
128,AF,-3.10476,39.5061319886587
129,AF,-2.29955,24.7015566471531
130,AF,-2.577,27.646113068668
131,AFother,-4.10473,29.2819777472874
67,other,-6.80961,285.039007935489
68,other,-6.35821,-1519882341.32879
69,other,-6.17128,484441333.450648
70,other,-5.31364,111.157004912189
71,other,-4.5953,100.605677735094
72,other,-3.41729,287.027794095137
73,AFother,-0.65818,431.009446199249
74,other,-2.7839,282.759209699365
75,AFother,-0.30909,355.548797801528
76,other,-4.01163,264.45797360731
77,other,-3.16747,264.192145597035
78,other,-2.61785,251.268814635941
79,other,-2.1561,251.268814635941
80,other,-0.21833,394.072672128118
81,other,-5.30184,-14658258.2122682
82,other,-6.74818,-194109991.814601
83,other,-6.18246,196066.262797289
84,other,-5.48173,88.9910385168958
85,other,-5.00673,83.7562715453138
86,other,-3.68433,83.7562715453138
87,other,-3.26234,83.7562715453138
88,other,-2.95739,83.7562715453138
89,other,-1.67732,83.7562715453138
90,other,-0.26828,83.7562715453138
91,other,-2.80509,83.7562715453138
92,other,-1.56444,83.7562715453138
93,other,-0.67883,83.7562715453138
94,other,-3.09535,83.7562715453138
95,other,-5.03476,83.7562715453138
96,other,-2.83249,83.7562715453138
97,AFother,-2.1711,83.7562715453138
98,AF,-2.10713,83.7562715453138
99,AF,-1.16571,83.7562715453138
100,AF,-0.97465,83.7562715453138
101,AFother,-2.058,102.359120187489
102,other,-6.11891,583.676517331405
103,AF,-3.58511,79.053160594283
104,AF,-3.57155,83.7562715453138
105,AF,-3.35467,81.1388880595227
106,AF,-2.86259,83.7562715453138
107,AF,-2.11377,85.801102393588
108,AF,-1.68487,83.7562715453138
109,AFother,-1.3151,240.656142533398
110,AFother,-0.1867,83.7562715453138
111,AF,-1.3526,83.7562715453138
112,AF,-1.14794,83.7562715453138
113,AF,-0.77045,82.0386136327634
114,AFother,-0.0791700000000004,83.7562715453138
115,AF,-1.82711,83.7562715453138
116,AF,-2.80832,83.7562715453138
117,AF,-2.57713,83.4699952265554
118,AF,-2.23,83.7562715453138
119,AF,-1.87716,83.6806687172711
120,AF,-1.9972,83.7562715453138
121,AF,-0.96228,95.2891175295806
122,AF,-0.45141,83.7562715453138
123,AF,-0.35177,85.3786737149251
124,AF,-0.28294,83.7562715453138
125,AF,-1.54289,85.0649632882093
126,AF,-0.78383,83.7562715453138
127,AF,-1.07157,81.8909905363555
128,AF,-1.77748,83.7562715453138
129,AF,-1.86128,77.6907920416202
130,AF,-3.24995,83.7562715453138
131,other,-3.55568,286.457839606643
67,other,-7.76579,283.022722987179
68,other,-7.41646,4.20081360215045e+103
69,other,-7.19963,-1.0478021926727e+104
70,other,-4.36416,83.7562715453138
71,other,-4.12188,83.7562715453138
72,other,-2.0139,83.7562715453138
73,AFother,-0.16072,83.7562715453138
74,other,-1.46096,83.7562715453138
75,other,-0.76437,83.7562715453138
76,other,-4.43435,83.7562715453138
77,other,-3.97049,83.7562715453138
78,other,-2.6362,83.7562715453138
79,other,-1.72051,83.7562715453138
80,other,-0.31285,83.7562715453138
81,other,-6.10965,83.7562715453138
82,other,-7.41151,83.7562715453138
83,other,-6.26203,83.7562715453138
84,other,-5.86093,83.7562715453138
85,other,-4.99076,83.7562715453138
86,other,-3.34215,83.7562715453138
87,other,-2.59538,83.7562715453138
88,other,-1.71181,83.7562715453138
89,other,-1.09293,83.7562715453138
90,other,-1.10085,83.7562715453138
91,other,-2.04291,83.7562715453138
92,other,-1.91205,83.7562715453138
93,AFother,-0.29518,83.7562715453138
94,other,-3.84451,83.7562715453138
95,other,-4.34802,83.7562715453138
96,other,-3.23689,83.7562715453138
97,other,-2.98395,83.7562715453138
98,AFother,-1.56297,83.7562715453138
99,AFother,-0.94935,83.7562715453138
100,AF,-0.44356,83.7562715453138
101,AF,-0.14181,83.7562715453138
102,AFother,-6.62702,83.7562715453138
103,AF,-3.74535,83.7562715453138
104,AF,-3.21801,83.7562715453138
105,AF,-3.04036,83.7562715453138
106,AF,-2.53071,83.7562715453138
107,AF,-2.15307,83.7562715453138
108,AFother,-1.26563,83.7562715453138
109,AFother,-0.25631,83.7562715453138
110,AF,-1.54471,83.7562715453138
111,AF,-1.49659,83.7562715453138
112,AF,-0.93651,83.7562715453138
113,AFother,-0.63766,83.7562715453138
114,AF,-1.9917,83.7562715453138
115,AF,-2.79353,83.7562715453138
116,AF,-2.52743,83.7562715453138
117,AF,-2.43464,83.7562715453138
118,AF,-1.95372,83.7562715453138
119,AF,-0.9109,83.7562715453138
120,AF,-0.65944,83.7562715453138
121,AF,-0.27904,83.7562715453138
122,AF,-2.78784,83.7562715453138
123,AF,-1.80908,83.7562715453138
124,AF,-0.86318,83.7562715453138
125,AF,-1.99677,83.7562715453138
126,AF,-3.54247,83.7562715453138
127,AF,-2.94394,83.7562715453138
128,AF,-1.00077,83.7562715453138
129,AF,-1.32832,83.7562715453138
130,AF,-2.57195,83.7562715453138
131,other,-5.02196,83.7562715453138
67,other,-9.66476,286.479708352289
68,other,-9.52042,1.85722111568192e+103
69,other,-9.26313,1.63669255852894e+102
70,other,-6.01802,83.7562715453138
71,other,-5.02271,83.7562715453138
72,other,-3.46748,83.7562715453138
73,AFother,-0.175139999999999,83.7562715453138
74,other,-3.92749,83.7562715453138
75,AFother,-0.49611,83.7562715453138
76,other,-5.77308,83.7562715453138
77,other,-3.13492,83.7562715453138
78,other,-2.49208,83.7562715453138
79,other,-2.02382,83.7562715453138
80,other,-1.28168,83.7562715453138
81,other,-8.20581,83.7562715453138
82,other,-9.44746,83.7562715453138
83,other,-8.3865,83.7562715453138
84,other,-7.93441,83.7562715453138
85,other,-4.98457,83.7562715453138
86,other,-3.78321,83.7562715453138
87,other,-3.10878,83.7562715453138
88,other,-1.55068,83.7562715453138
89,other,-0.26831,83.7562715453138
90,other,-3.11266,83.7562715453138
91,other,-7.66806,83.7562715453138
92,other,-2.13696,83.7562715453138
93,AFother,-0.19994,83.7562715453138
94,other,-5.02412,83.7562715453138
95,other,-4.62686,83.7562715453138
96,other,-2.77097,83.7562715453138
97,other,-2.6475,83.7562715453138
98,AFother,-1.74195,83.7562715453138
99,AFother,-0.62548,83.7562715453138
100,AF,-0.46316,83.7562715453138
101,AF,-1.66076,83.7562715453138
102,AFother,-8.20884,83.7562715453138
103,AF,-4.82427,83.7562715453138
104,AF,-3.74422,83.7562715453138
105,AF,-3.73627,83.7562715453138
106,AF,-3.72634,83.7562715453138
107,AF,-3.02801,83.7562715453138
108,AF,-2.82522,83.7562715453138
109,AFother,-2.33902,83.7562715453138
110,AFother,-1.05491,83.7562715453138
111,AF,-2.45115,83.7562715453138
112,AF,-2.24763,83.7562715453138
113,AF,-1.72257,83.7562715453138
114,AFother,-0.20603,83.7562715453138
115,AF,-2.2864,83.7562715453138
116,AF,-3.0434,83.7562715453138
117,AF,-0.76454,83.7562715453138
118,AF,-2.81757,83.7562715453138
119,AF,-1.98657,83.7562715453138
120,AF,-2.62657,83.7562715453138
121,AF,-1.4673,83.7562715453138
122,AF,-0.61403,83.7562715453138
123,AF,-0.53548,83.7562715453138
124,AF,-0.20627,83.7562715453138
125,AF,-2.41873,83.7562715453138
126,AF,-3.83466,83.7562715453138
127,AF,-1.29995,83.7562715453138
128,AF,-3.7342,83.7562715453138
129,AF,-1.83444,83.7562715453138
130,AF,-1.11217,83.7562715453138
131,other,-5.77407,83.7562715453138
67,other,-7.64534,278.050697563575
68,other,-7.42908,2.86582930090467e+106
69,other,-7.23378,-4.994916980622e+106
70,other,-6.00574,83.7562715453138
71,other,-5.64662,83.7562715453138
72,other,-3.40261,83.7562715453138
73,AFother,-0.10634,83.7562715453138
74,other,-2.09146,83.7562715453138
75,other,-0.76667,83.7562715453138
76,other,-4.12177,83.7562715453138
77,other,-3.34087,83.7562715453138
78,other,-2.73922,83.7562715453138
79,other,-2.37137,83.7562715453138
80,other,-0.22265,83.7562715453138
81,other,-5.62826,83.7562715453138
82,other,-6.63138,83.7562715453138
83,other,-5.99867,83.7562715453138
84,other,-5.81355,83.7562715453138
85,other,-5.42295,83.7562715453138
86,other,-3.83764,83.7562715453138
87,other,-2.35443,83.7562715453138
88,other,-2.07046,83.7562715453138
89,other,-1.58893,83.7562715453138
90,other,-0.13368,83.7562715453138
91,other,-2.44913,83.7562715453138
92,other,-2.35402,83.7562715453138
93,other,-0.84497,83.7562715453138
94,other,-2.57922,83.7562715453138
95,other,-4.14906,83.7562715453138
96,other,-3.5068,83.7562715453138
97,AFother,-2.47563,83.7562715453138
98,AFother,-0.77923,83.7562715453138
99,AF,-0.25366,83.7562715453138
100,other,-2.42402,83.7562715453138
101,AFother,-2.17014,83.7562715453138
102,AFother,-5.74069,83.7562715453138
103,AF,-4.08337,83.7562715453138
104,AF,-3.87861,83.7562715453138
105,AF,-3.5692,83.7562715453138
106,AF,-2.573,83.7562715453138
107,AF,-1.64205,83.7562715453138
108,AFother,-1.20702,83.7562715453138
109,AFother,-0.35562,83.7562715453138
110,AF,-1.43353,83.7562715453138
111,AF,-1.14582,83.7562715453138
112,AF,-0.79057,83.7562715453138
113,AFother,-0.28851,83.7562715453138
114,AF,-1.85098,83.7562715453138
115,AF,-3.42265,83.7562715453138
116,AF,-3.04169,83.7562715453138
117,AF,-2.70771,83.7562715453138
118,AF,-2.59391,83.7562715453138
119,AF,-1.86366,83.7562715453138
120,AF,-0.65954,83.7562715453138
121,AF,-0.31238,83.7562715453138
122,AF,-0.24001,83.7562715453138
123,AF,-2.98145,83.7562715453138
124,AF,-1.89586,83.7562715453138
125,AF,-1.07565,83.7562715453138
126,AF,-1.06393,83.7562715453138
127,AF,-3.71346,83.7562715453138
128,AF,-2.71872,83.7562715453138
129,AF,-2.37292,83.7562715453138
130,AFother,-1.59668,83.7562715453138
131,other,-3.03207,83.7562715453138
67,other,-8.41859,284.306941871884
68,other,-6.78852,1.75107290777477e+115
69,other,-6.21926,1.47627761564281e+115
70,other,-5.06041,83.7562715453138
71,other,-3.8654,83.7562715453138
72,other,-3.13818,83.7562715453138
73,AFother,-0.1617,83.7562715453138
74,other,-2.1402,83.7562715453138
75,other,-0.84791,83.7562715453138
76,other,-4.04573,83.7562715453138
77,other,-3.25871,83.7562715453138
78,other,-2.64884,83.7562715453138
79,other,-2.52208,83.7562715453138
80,other,-1.85371,83.7562715453138
81,other,-5.44274,83.7562715453138
82,other,-8.01695,83.7562715453138
83,other,-7.49207,83.7562715453138
84,other,-7.42862,83.7562715453138
85,other,-3.31301,83.7562715453138
86,other,-2.07981,83.7562715453138
87,other,-1.34847,83.7562715453138
88,other,-0.64684,83.7562715453138
89,other,-0.86158,83.7562715453138
90,other,-2.79301,83.7562715453138
91,other,-7.29001,83.7562715453138
92,other,-1.96513,83.7562715453138
93,AFother,-0.20157,83.7562715453138
94,other,-3.2227,83.7562715453138
95,other,-5.84991,83.7562715453138
96,other,-5.09372,83.7562715453138
97,other,-4.5044,83.7562715453138
98,AFother,-2.40185,83.7562715453138
99,AFother,-0.64226,83.7562715453138
100,AF,-0.49883,83.7562715453138
101,AFother,-1.46702,83.7562715453138
102,AFother,-6.44979,83.7562715453138
103,AF,-3.92521,83.7562715453138
104,AF,-3.85535,83.7562715453138
105,AF,-2.99259,83.7562715453138
106,AFother,-2.01367,83.7562715453138
107,AFother,-1.77543,83.7562715453138
108,AFother,-0.68376,83.7562715453138
109,AF,-1.57043,83.7562715453138
110,AF,-1.39957,83.7562715453138
111,AF,-1.08135,83.7562715453138
112,AFother,-0.60614,83.7562715453138
113,AF,-1.70854,83.7562715453138
114,AF,-3.60141,83.7562715453138
115,AF,-2.55206,83.7562715453138
116,AF,-2.62417,83.7562715453138
117,AF,-2.10519,83.7562715453138
118,AF,-0.79702,83.7562715453138
119,AF,-0.44516,83.7562715453138
120,AF,-0.3352,83.7562715453138
121,AF,-3.86839,83.7562715453138
122,AF,-2.45355,83.7562715453138
123,AF,-2.03734,83.7562715453138
124,AF,-3.35061,83.7562715453138
125,AFother,-5.7581,83.7562715453138
126,AF,-4.84215,83.7562715453138
127,AF,-4.63883,83.7562715453138
128,AF,-2.1869,83.7562715453138
129,AF,-2.9926,83.7562715453138
130,AF,-2.99643,83.7562715453138
131,AFother,-4.12934,83.7562715453138
67,other,-7.33976,285.329171997017
68,other,-6.25234,134.803391596622
69,other,-6.07001,126.130852089857
70,other,-4.99509,151.808242175881
71,other,-4.27251,173.267872289988
72,other,-2.25315,245.528393610658
73,AFother,-0.35786,618.336670050234
74,other,-1.58934,164.873309252982
75,other,-0.77366,138.672461430404
76,other,-4.7607,98.2829442308849
77,other,-3.28559,110.471986578017
78,other,-1.98497,222.139320408011
79,other,-1.00981,376.077301925848
80,other,-4.47641,104.695339431642
81,other,-4.16359,193.243742242381
82,other,-6.33218,125.920683636729
83,other,-5.89596,133.14986677855
84,other,-5.60244,123.651098464466
85,other,-4.20995,154.608802139332
86,other,-1.85533,276.664424013874
87,other,-1.25681,124.772758357239
88,other,-1.18513,103.872030503287
89,other,-0.64029,289.793620804463
90,other,-3.52669,176.362324514101
91,other,-4.64659,148.956660118855
92,other,-1.8995,253.565371288093
93,AFother,-0.311,205.679948927756
94,other,-3.34502,203.709832354216
95,other,-4.40193,115.783413118773
96,other,-3.50994,112.482496805357
97,other,-3.13299,123.634315922402
98,AFother,-1.75543,343.739416807325
99,AFother,-0.5835,384.198409177208
100,AF,-0.39134,170.945286413426
101,other,-2.71449,127.55405300786
102,AFother,-4.83115,178.406443000843
103,AF,-3.85982,97.5635070917661
104,AF,-3.78514,83.3591325191632
105,AF,-3.16327,74.1097377512495
106,AF,-3.09874,81.2219096484943
107,AF,-2.88802,80.3823006456612
108,AF,-2.06878,77.4013205381542
109,AF,-1.67552,78.5215045737316
110,AFother,-1.07751,12.0942330573107
111,AFother,-0.12424,33.0035698911466
112,AF,-1.48246,78.2761248719387
113,AF,-1.24837,71.787480362168
114,AF,-1.05202,64.1258954018808
115,AFother,-0.43676,35.3346770581792
116,AF,-1.82138,77.9159272157833
117,AF,-1.5856,37.6594846793905
118,AF,-2.70432,67.0952379719277
119,AF,-1.78109,38.7613524195981
120,AF,-2.47737,67.7551341207523
121,AF,-1.91136,50.2365578422421
122,AF,-0.7339,57.5824366874032
123,AF,-0.35833,72.8320159104865
124,AF,-0.33395,78.2075029287735
125,AF,-1.84026,31.2548422019559
126,AF,-0.95256,27.8202983249936
127,AF,-3.76327,80.402748954144
128,AF,-1.6058,15.2339319235329
129,AF,-2.05323,21.4665194672596
130,AF,-2.01944,38.2792334796942
131,other,-4.07738,228.304660300765
67,other,-7.20492,281.786306011654
68,other,-6.64934,-1.89750608690345e+107
69,other,-5.22404,4.54299603890307e+106
70,other,-4.37454,83.7562715453138
71,other,-3.45312,83.7562715453138
72,AFother,-0.124540000000001,83.7562715453138
73,other,-2.65795,83.7562715453138
74,other,-1.21433,83.7562715453138
75,other,-6.23415,83.7562715453138
76,other,-3.81185,83.7562715453138
77,other,-3.09116,83.7562715453138
78,other,-2.31153,83.7562715453138
79,other,-0.53993,83.7562715453138
80,other,-3.62594,83.7562715453138
81,other,-4.80016,83.7562715453138
82,other,-7.15203,83.7562715453138
83,other,-5.70267,83.7562715453138
84,other,-5.01068,83.7562715453138
85,other,-3.08653,83.7562715453138
86,other,-2.44116,83.7562715453138
87,other,-2.18811,83.7562715453138
88,other,-1.59145,83.7562715453138
89,other,-0.12975,83.7562715453138
90,other,-2.25918,83.7562715453138
91,other,-4.92452,83.7562715453138
92,other,-3.07029,83.7562715453138
93,AFother,-0.34808,83.7562715453138
94,other,-2.50614,83.7562715453138
95,other,-4.17425,83.7562715453138
96,other,-2.76171,83.7562715453138
97,other,-2.67432,83.7562715453138
98,AFother,-1.58183,83.7562715453138
99,AF,-1.52435,83.7562715453138
100,AF,-0.732500000000001,83.7562715453138
101,AF,-0.686520000000001,83.7562715453138
102,AFother,-6.79191,83.7562715453138
103,AF,-4.45143,83.7562715453138
104,AF,-2.8919,83.7562715453138
105,AF,-2.13032,83.7562715453138
106,AFother,-1.45133,83.7562715453138
107,AFother,-1.14353,83.7562715453138
108,AFother,-0.26869,83.7562715453138
109,AF,-1.1656,83.7562715453138
110,AF,-1.04134,83.7562715453138
111,AF,-0.64555,83.7562715453138
112,AFother,-0.546550000000001,83.7562715453138
113,AF,-1.77776,83.7562715453138
114,AF,-2.85706,83.7562715453138
115,AF,-2.30715,83.7562715453138
116,AF,-2.09957,83.7562715453138
117,AF,-1.99304,83.7562715453138
118,AF,-1.50263,83.7562715453138
